Red Value, IR Value
-10037,-10405
-10399,-10801
-11137,-11698
-11740,-12300
-12672,-13295
-13354,-13882
-14300,-14623
-14881,-14926
-15678,-15331
-16161,-15546
-17023,-15942
-17641,-16110
-18174,-16249
-18291,-16230
-18277,-16221
-18280,-16195
-18155,-16160
-18066,-16130
-18027,-16140
-17977,-16113
-17956,-16174
-17971,-16183
-18021,-16230
-18043,-16229
-18173,-16329
-18218,-16348
-18278,-16485
-18338,-16602
-18227,-16264
-16786,-13606
-10696,-8815
-8628,-8301
-8079,-7776
-7958,-8133
-9056,-9459
-10115,-10367
-12198,-12488
-14514,-14379
-16875,-15537
-18539,-17385
-20602,-19022
-21236,-19523
-21510,-19978
-21566,-20105
-21555,-20306
-21389,-20377
-20897,-20178
-20522,-19987
-20042,-19819
-19845,-19679
-19526,-19498
-19230,-19379
-18983,-19327
-18860,-19257
-18736,-19237
-18656,-19204
-18576,-19205
-18565,-19168
-18521,-19145
-18494,-19083
-18489,-19056
-18462,-19003
-18437,-18997
-18462,-18962
-18486,-18959
-18483,-18912
-18509,-18924
-18496,-18892
-18535,-18969
-18622,-19014
-18671,-19045
-18636,-19000
-18573,-18960
-18556,-18908
-18512,-18876
-18467,-18809
-18470,-18793
-18423,-18725
-18456,-18706
-18486,-18722
-18746,-18777
-18782,-18734
-18819,-18747
-18830,-18705
-18822,-18700
-18750,-18655
-18700,-18615
-18634,-18580
-18607,-18612
-18626,-18589
-18662,-18651
-18639,-18614
-18710,-18654
-18676,-18663
-18742,-18783
-18926,-18829
-19023,-18911
-19103,-18908
-19139,-18991
-19216,-19003
-19276,-19022
-19238,-19010
-19285,-19043
-19293,-18991
-19210,-18928
-19040,-18750
-18676,-18525
-18443,-18425
-18313,-18446
-18236,-18465
-18220,-18590
-18241,-18628
-18289,-18743
-18293,-18731
-18285,-18774
-18316,-18775
-18332,-18793
-18323,-18767
-18360,-18776
-18322,-18749
-18331,-18784
-18351,-18756
-18349,-18785
-18336,-18771
-18340,-18797
-18346,-18853
-18362,-18933
-18355,-18966
-18404,-19065
-18395,-19077
-18383,-19189
-18394,-19214
-18399,-19255
-18372,-19228
-18350,-19221
-18300,-19203
-18289,-19241
-18294,-19221
-18316,-19272
-18298,-19257
-18308,-19295
-18312,-19309
-18335,-19348
-18342,-19343
-18380,-19397
-18381,-19396
-18421,-19488
-18502,-19539
-18603,-19673
-18673,-19713
-18794,-19811
-18823,-19795
-18872,-19771
-18914,-19697
-18901,-19683
-18865,-19625
-18820,-19597
-18813,-19580
-18810,-19541
-18770,-19499
-18774,-19497
-18717,-19412
-18619,-19385
-18597,-19342
-18541,-19328
-18470,-19262
-18411,-19197
-18345,-19103
-18271,-18991
-18215,-18842
-18096,-18721
-18043,-18621
-18061,-18615
-18143,-18775
-18558,-18958
-18765,-19076
-19454,-19130
-19501,-19157
-19772,-19206
-19897,-19174
-19962,-19151
-19887,-19064
-19739,-18986
-19717,-18937
-19726,-18955
-19782,-18911
-19736,-18867
-19712,-18847
-19784,-18874
-19878,-18886
-20345,-19195
-21000,-19321
-22577,-20701
-24374,-20719
-22929,-18591
-21912,-17466
-20590,-16328
-19970,-16257
-20586,-17194
-21253,-17866
-22371,-18875
-22138,-18323
-20286,-17616
-19884,-17584
-19454,-17475
-19219,-17387
-18991,-17301
-18836,-17236
-18619,-17145
-18497,-17075
-18372,-17032
-18259,-16958
-18060,-16878
-17902,-16806
-17657,-16703
-17440,-16591
-17166,-16573
-17027,-16536
-16906,-16620
-16878,-16659
-16881,-16791
-16867,-16865
-16894,-17015
-16948,-17069
-17016,-17197
-17052,-17193
-17097,-17257
-17090,-17250
-17100,-17300
-17103,-17276
-17108,-17292
-17066,-17257
-17042,-17275
-17041,-17236
-17021,-17268
-17003,-17231
-17008,-17252
-16971,-17236
-16963,-17278
-16973,-17265
-16987,-17308
-16968,-17258
-16943,-17300
-16958,-17304
-16974,-17342
-16961,-17327
-16970,-17345
-16946,-17333
-16957,-17378
-16963,-17355
-16977,-17397
-16972,-17372
-16990,-17383
-17010,-17383
-17041,-17382
-17037,-17336
-17069,-17311
-17029,-17230
-17002,-17203
-16992,-17151
-16972,-17121
-16938,-17070
-16908,-17044
-16902,-17023
-16913,-17046
-16904,-17000
-16919,-17034
-16883,-17011
-16884,-17042
-16892,-17051
-16908,-17084
-16888,-17058
-16881,-17109
-16905,-17099
-16916,-17138
-16911,-17132
-16945,-17178
-16920,-17159
-16917,-17187
-16923,-17173
-16934,-17229
-16925,-17182
-16918,-17204
-16921,-17199
-16936,-17225
-16926,-17214
-16945,-17230
-16909,-17199
-16907,-17245
-16930,-17219
-16942,-17261
-16928,-17235
-16931,-17251
-16954,-17272
-16988,-17278
-16988,-17269
-17055,-17287
-17030,-17234
-17049,-17282
-17087,-17266
-17116,-17270
-17106,-17246
-17083,-17205
-17096,-17165
-17067,-17134
-17044,-17042
-17028,-17006
-16982,-16931
-16962,-16904
-16950,-16883
-16946,-16867
-16928,-16820
-16900,-16821
-16910,-16804
-16922,-16827
-16901,-16802
-16949,-16819
-16903,-16805
-16917,-16851
-16916,-16829
-16944,-16875
-16936,-16831
-16911,-16871
-16927,-16866
-16938,-16874
-16927,-16856
-16944,-16864
-16915,-16833
-16907,-16879
-16914,-16833
-16929,-16860
-16912,-16814
-16908,-16838
-16916,-16828
-16932,-16851
-16916,-16823
-16899,-16860
-16918,-16846
-16930,-16876
-16923,-16869
-16947,-16895
-16931,-16884
-16939,-16921
-16958,-16929
-16977,-16971
-16980,-16941
-17005,-16995
-16980,-16981
-16988,-17024
-17004,-17033
-17023,-17062
-17014,-17028
-16995,-17012
-16993,-16979
-16973,-16959
-16954,-16895
-16945,-16891
-16915,-16832
-16891,-16821
-16905,-16800
-16916,-16809
-16891,-16778
-16914,-16787
-16882,-16760
-16886,-16788
-16896,-16794
-16914,-16820
-16906,-16787
-16923,-16832
-16899,-16784
-16898,-16836
-16911,-16830
-16931,-16864
-16916,-16827
-16917,-16844
-16919,-16842
-16932,-16872
-16922,-16840
-16941,-16858
-16911,-16828
-16917,-16868
-16923,-16859
-16938,-16886
-16927,-16847
-16918,-16886
-16926,-16862
-16942,-16889
-16938,-16872
-16955,-16891
-16933,-16879
-16927,-16904
-16945,-16898
-16949,-16929
-16944,-16894
-16930,-16930
-16947,-16927
-16963,-16948
-16951,-16939
-16977,-16962
-16958,-16942
-16955,-16988
-16963,-16972
-16992,-17012
-16968,-16989
-16970,-17026
-16985,-17027
-16987,-17043
-16979,-16994
-16992,-16976
-16942,-16911
-16921,-16888
-16907,-16845
-16907,-16819
-16882,-16781
-16854,-16763
-16869,-16748
-16864,-16767
-16860,-16733
-16883,-16756
-16856,-16737
-16855,-16786
-16867,-16780
-16894,-16821
-16880,-16786
-16880,-16835
-16892,-16823
-16921,-16864
-16910,-16854
-16937,-16879
-16911,-16869
-16917,-16916
-16932,-16895
-16952,-16949
-16940,-16894
-16930,-16923
-16942,-16916
-16950,-16941
-16940,-16918
-16969,-16939
-16940,-16912
-16940,-16961
-16953,-16945
-16969,-16982
-16955,-16961
-16947,-16967
-16969,-16993
-16969,-17018
-16973,-17006
-17001,-17039
-16976,-16996
-16976,-17051
-16987,-17038
-17005,-17067
-16997,-17059
-16990,-17084
-17006,-17078
-17022,-17131
-17022,-17086
-17047,-17118
-17017,-17111
-17013,-17133
-17027,-17143
-17047,-17169
-17030,-17137
-17063,-17180
-17037,-17131
-17037,-17187
-17045,-17173
-17049,-17205
-17046,-17186
-17029,-17204
-17049,-17197
-17066,-17242
-17064,-17200
-17089,-17232
-17061,-17216
-17053,-17231
-17048,-17212
-17061,-17193
-17024,-17131
-17032,-17101
-16989,-17024
-16962,-17028
-16956,-16985
-16967,-16988
-16939,-16943
-16924,-16943
-16941,-16944
-16952,-16969
-16936,-16935
-16962,-16965
-16940,-16948
-16940,-16972
-16955,-16970
-16974,-17010
-16953,-16981
-16978,-17015
-16959,-16972
-16959,-17018
-16968,-17010
-16987,-17033
-16960,-17008
-16957,-17034
-16979,-17028
-16981,-17055
-16977,-17021
-16999,-17052
-16979,-17017
-16971,-17045
-16984,-17053
-16994,-17063
-16987,-17041
-17012,-17080
-16983,-17032
-16985,-17075
-16999,-17077
-17001,-17102
-16997,-17087
-16986,-17110
-17013,-17116
-17016,-17147
-17021,-17128
-17047,-17152
-17016,-17135
-17022,-17174
-17040,-17180
-17057,-17206
-17049,-17175
-17077,-17217
-17050,-17179
-17049,-17227
-17058,-17215
-17073,-17246
-17058,-17219
-17053,-17230
-17073,-17240
-17082,-17271
-17077,-17238
-17091,-17264
-17076,-17230
-17059,-17242
-17062,-17226
-17050,-17195
-17034,-17129
-17020,-17109
-16989,-17025
-16961,-17035
-16957,-16994
-16965,-17007
-16942,-16960
-16923,-16967
-16944,-16959
-16946,-16980
-16947,-16952
-16967,-16985
-16946,-16958
-16946,-16992
-16954,-16983
-16974,-17017
-16953,-16983
-16951,-17026
-16976,-17020
-17000,-17053
-16985,-17031
-16999,-17052
-16971,-17036
-16973,-17058
-16986,-17045
-16985,-17076
-16989,-17038
-17007,-17054
-16969,-17031
-16975,-17070
-16977,-17056
-17006,-17090
-16990,-17060
-16978,-17086
-16995,-17066
-17012,-17111
-16989,-17095
-17022,-17102
-16993,-17092
-16995,-17126
-17010,-17116
-17033,-17162
-17020,-17132
-17012,-17157
-17030,-17159
-17046,-17176
-17035,-17171
-17063,-17189
-17036,-17169
-17034,-17215
-17052,-17199
-17056,-17231
-17047,-17198
-17031,-17169
-17034,-17175
-17004,-17152
-17004,-17092
-17000,-17067
-16960,-16996
-16936,-16981
-16948,-16964
-16945,-16964
-16928,-16939
-16952,-16953
-16920,-16920
-16918,-16959
-16929,-16931
-16964,-16974
-16930,-16940
-16932,-16976
-16940,-16975
-16958,-16999
-16956,-16981
-16982,-17023
-16953,-16975
-16951,-17030
-16971,-17017
-16984,-17044
-16956,-17019
-16954,-17025
-16966,-17021
-16984,-17049
-16974,-17007
-16991,-17036
-16965,-17004
-16961,-17029
-16968,-17035
-16983,-17049
-16970,-17027
-16990,-17062
-16972,-17020
-16979,-17073
-16982,-17065
-17006,-17094
-16985,-17072
-16981,-17102
-17001,-17093
-17018,-17123
-17003,-17091
-16997,-17120
-17004,-17119
-17022,-17137
-17007,-17122
-17035,-17149
-17016,-17126
-17006,-17155
-17026,-17140
-17041,-17164
-17009,-17148
-17046,-17162
-17003,-17128
-16997,-17119
-16993,-17065
-16979,-17028
-16942,-16951
-16905,-16918
-16899,-16887
-16899,-16868
-16875,-16826
-16902,-16830
-16862,-16786
-16848,-16824
-16867,-16795
-16886,-16823
-16861,-16788
-16862,-16817
-16880,-16815
-16882,-16835
-16881,-16805
-16908,-16849
-16874,-16802
-16876,-16863
-16888,-16852
-16911,-16886
-16892,-16856
-16885,-16874
-16908,-16870
-16921,-16901
-16904,-16863
-16920,-16881
-16899,-16861
-16894,-16884
-16901,-16875
-16923,-16903
-16913,-16879
-16935,-16904
-16900,-16865
-16904,-16907
-16913,-16896
-16940,-16925
-16919,-16899
-16915,-16927
-16923,-16930
-16940,-16959
-16934,-16931
-16963,-16960
-16933,-16937
-16932,-16973
-16941,-16975
-16957,-16998
-16958,-16971
-16943,-16994
-16954,-16983
-16952,-17009
-16963,-16989
-16983,-17014
-16949,-16991
-16961,-17022
-16968,-17010
-16980,-17047
-16958,-16993
-16979,-16978
-16928,-16911
-16906,-16895
-16888,-16834
-16888,-16819
-16845,-16743
-16822,-16739
-16825,-16701
-16832,-16715
-16819,-16686
-16809,-16699
-16826,-16695
-16834,-16732
-16832,-16715
-16848,-16731
-16834,-16710
-16834,-16741
-16834,-16727
-16856,-16759
-16844,-16746
-16833,-16769
-16857,-16770
-16868,-16804
-16863,-16782
-16898,-16826
-16870,-16787
-16865,-16801
-16873,-16808
-16888,-16824
-16882,-16802
-16891,-16827
-16874,-16793
-16870,-16833
-16890,-16822
-16907,-16848
-16885,-16830
-16874,-16836
-16905,-16850
-16916,-16893
-16906,-16856
-16936,-16895
-16910,-16879
-16909,-16908
-16927,-16910
-16945,-16946
-16934,-16916
-16924,-16946
-16938,-16937
-16965,-16960
-16945,-16948
-16973,-16979
-16940,-16948
-16942,-16985
-16961,-16982
-16972,-17003
-16960,-16978
-16950,-17000
-16969,-16997
-16973,-17020
-16968,-17001
-16980,-17002
-16964,-16980
-16935,-16967
-16938,-16925
-16929,-16885
-16896,-16822
-16892,-16802
-16850,-16735
-16835,-16749
-16846,-16720
-16850,-16735
-16823,-16692
-16833,-16727
-16839,-16719
-16849,-16748
-16837,-16721
-16877,-16746
-16851,-16719
-16831,-16769
-16860,-16748
-16890,-16790
-16859,-16762
-16854,-16790
-16868,-16789
-16891,-16823
-16890,-16802
-16914,-16838
-16885,-16800
-16894,-16836
-16901,-16824
-16917,-16853
-16894,-16822
-16887,-16830
-16907,-16835
-16901,-16864
-16899,-16839
-16926,-16863
-16906,-16843
-16906,-16878
-16916,-16878
-16943,-16915
-16932,-16889
-16922,-16918
-16941,-16920
-16951,-16945
-16946,-16932
-16969,-16955
-16947,-16944
-16951,-16981
-16959,-16968
-16980,-16995
-16970,-16980
-16997,-17004
-16968,-16969
-16967,-17036
-16968,-17010
-17003,-17044
-16974,-17017
-16969,-17039
-16985,-17041
-17006,-17074
-16998,-17055
-17011,-17052
-16976,-17010
-16963,-17008
-16963,-16961
-16950,-16934
-16920,-16865
-16891,-16835
-16897,-16815
-16878,-16819
-16868,-16790
-16898,-16797
-16865,-16768
-16862,-16809
-16874,-16792
-16889,-16828
-16890,-16807
-16870,-16826
-16886,-16824
-16903,-16859
-16902,-16833
-16925,-16865
-16903,-16839
-16913,-16889
-16918,-16886
-16944,-16911
-16916,-16890
-16920,-16901
-16929,-16899
-16937,-16911
-16922,-16890
-16964,-16913
-16917,-16878
-16919,-16906
-16922,-16888
-16943,-16926
-16926,-16902
-16916,-16928
-16934,-16924
-16958,-16953
-16948,-16930
-16967,-16958
-16951,-16942
-16944,-16980
-16967,-16962
-16978,-17006
-16966,-16973
-16995,-17010
-16964,-16971
-16962,-17024
-16975,-17000
-17000,-17031
-16990,-17007
-16998,-17042
-16983,-17000
-16987,-17043
-16992,-17033
-17001,-17039
-16969,-16978
-16951,-16957
-16946,-16916
-16930,-16888
-16905,-16831
-16915,-16819
-16875,-16777
-16876,-16803
-16876,-16769
-16899,-16807
-16876,-16774
-16863,-16801
-16885,-16796
-16902,-16828
-16893,-16799
-16911,-16830
-16893,-16803
-16885,-16838
-16903,-16832
-16919,-16865
-16915,-16838
-16946,-16876
-16920,-16853
-16925,-16898
-16923,-16868
-16957,-16901
-16930,-16867
-16913,-16888
-16933,-16871
-16940,-16892
-16925,-16867
-16947,-16889
-16919,-16863
-16932,-16901
-16946,-16875
-16951,-16918
-16929,-16888
-16932,-16918
-16958,-16914
-16958,-16948
-16957,-16924
-16989,-16952
-16953,-16920
-16946,-16965
-16960,-16952
-16977,-16977
-16961,-16960
-16951,-16972
-16969,-16966
-16990,-17008
-16973,-16982
-17007,-17002
-16973,-16972
-16975,-17008
-16988,-17004
-16997,-17036
-16982,-17011
-16991,-17020
-16993,-17012
-16982,-17007
-16972,-16966
-16971,-16942
-16929,-16867
-16893,-16837
-16898,-16800
-16898,-16788
-16876,-16746
-16884,-16751
-16852,-16710
-16840,-16741
-16865,-16728
-16866,-16755
-16857,-16727
-16893,-16757
-16865,-16724
-16856,-16768
-16872,-16747
-16897,-16777
-16872,-16748
-16865,-16783
-16876,-16781
-16906,-16812
-16896,-16791
-16915,-16820
-16885,-16787
-16902,-16835
-16912,-16808
-16922,-16841
-16902,-16796
-16898,-16820
-16913,-16811
-16922,-16838
-16903,-16814
-16933,-16838
-16906,-16818
-16899,-16851
-16912,-16852
-16938,-16874
-16927,-16853
-16920,-16878
-16927,-16877
-16955,-16911
-16942,-16893
-16961,-16921
-16935,-16887
-16948,-16928
-16960,-16927
-16973,-16962
-16960,-16933
-16952,-16967
-16975,-16959
-16985,-16989
-16965,-16961
-17007,-16995
-16978,-16963
-16975,-17002
-16982,-16995
-17008,-17020
-16990,-17001
-16984,-17024
-17002,-17021
-17010,-17058
-17006,-17035
-17026,-17060
-17002,-17037
-17010,-17071
-17013,-17069
-17036,-17108
-17024,-17074
-17010,-17083
-17016,-17066
-17006,-17032
-16983,-16984
-16990,-16949
-16944,-16883
-16909,-16876
-16909,-16838
-16923,-16834
-16892,-16798
-16869,-16802
-16881,-16785
-16897,-16809
-16887,-16789
-16916,-16817
-16889,-16784
-16898,-16833
-16900,-16807
-16913,-16845
-16900,-16800
-16902,-16835
-16918,-16832
-16918,-16871
-16920,-16845
-16959,-16869
-16926,-16842
-16919,-16889
-16929,-16869
-16949,-16890
-16929,-16872
-16914,-16883
-16936,-16885
-16938,-16903
-16942,-16880
-16953,-16900
-16937,-16859
-16932,-16910
-16948,-16901
-16969,-16957
-16955,-16918
-16956,-16939
-16957,-16938
-16981,-16979
-16959,-16956
-16993,-16989
-16977,-16975
-16978,-17010
-16989,-17003
-17012,-17041
-16992,-17009
-16983,-17044
-16988,-17032
-17020,-17057
-17003,-17048
-17026,-17073
-16998,-17041
-17012,-17079
-17010,-17066
-17041,-17102
-17016,-17069
-17010,-17098
-17030,-17105
-17038,-17133
-17028,-17110
-17061,-17139
-17027,-17110
-17025,-17145
-17042,-17145
-17059,-17168
-17049,-17143
-17028,-17173
-17046,-17159
-17070,-17186
-17054,-17163
-17081,-17201
-17048,-17147
-17038,-17148
-17035,-17110
-17035,-17090
-17000,-17034
-16968,-17004
-16971,-16972
-16963,-16960
-16947,-16920
-16966,-16935
-16944,-16917
-16927,-16951
-16940,-16936
-16966,-16966
-16956,-16940
-16940,-16967
-16954,-16959
-16967,-16991
-16966,-16965
-16991,-16996
-16960,-16975
-16963,-17019
-16988,-17008
-17001,-17052
-16982,-17013
-16979,-17048
-16996,-17043
-17003,-17071
-16991,-17046
-17018,-17060
-16995,-17027
-16989,-17071
-16999,-17051
-17023,-17085
-16998,-17053
-16988,-17074
-17008,-17079
-17022,-17109
-17012,-17086
-17043,-17115
-17022,-17096
-17015,-17125
-17032,-17138
-17037,-17166
-17042,-17141
-17064,-17170
-17041,-17152
-17042,-17179
-17046,-17177
-17068,-17211
-17056,-17182
-17086,-17209
-17056,-17190
-17056,-17232
-17067,-17214
-17082,-17245
-17061,-17216
-17052,-17246
-17074,-17239
-17080,-17271
-17079,-17241
-17109,-17274
-17086,-17250
-17073,-17280
-17083,-17245
-17091,-17243
-17058,-17197
-17025,-17153
-17033,-17106
-17015,-17094
-17002,-17042
-17005,-17033
-16964,-16986
-16956,-17004
-16959,-16981
-16971,-17006
-16955,-16966
-16935,-16994
-16962,-16990
-16964,-17027
-16970,-17014
-16994,-17047
-16970,-17044
-16974,-17091
-16990,-17090
-17015,-17148
-17008,-17134
-17012,-17170
-17026,-17177
-17031,-17209
-17033,-17190
-17049,-17229
-17025,-17191
-17018,-17201
-17025,-17192
-17042,-17216
-17027,-17177
-17048,-17202
-17027,-17173
-17025,-17213
-17036,-17203
-17065,-17229
-17056,-17193
-17037,-17225
-17051,-17221
-17069,-17244
-17073,-17245
-17096,-17293
-17080,-17269
-17077,-17286
-17093,-17286
-17112,-17322
-17094,-17292
-17126,-17320
-17101,-17297
-17096,-17328
-17109,-17333
-17132,-17353
-17119,-17322
-17129,-17360
-17114,-17317
-17103,-17346
-17112,-17335
-17118,-17328
-17088,-17272
-17059,-17241
-17059,-17204
-17040,-17198
-17021,-17143
-17044,-17135
-17002,-17110
-16995,-17127
-17007,-17119
-17023,-17135
-17005,-17109
-16995,-17134
-17018,-17117
-17022,-17132
-17015,-17109
-17022,-17119
-17002,-17089
-16999,-17121
-17016,-17103
-17022,-17138
-17009,-17106
-17004,-17130
-17022,-17138
-17023,-17160
-17024,-17134
-17046,-17166
-17026,-17136
-17018,-17173
-17031,-17160
-17051,-17189
-17039,-17155
-17016,-17148
-17032,-17171
-17038,-17190
-17037,-17180
-17058,-17206
-17034,-17177
-17029,-17213
-17041,-17211
-17063,-17240
-17052,-17214
-17096,-17247
-17052,-17204
-17046,-17266
-17057,-17244
-17092,-17275
-17059,-17246
-17065,-17281
-17073,-17274
-17089,-17305
-17080,-17272
-17099,-17313
-17090,-17282
-17085,-17323
-17095,-17308
-17114,-17331
-17080,-17291
-17068,-17302
-17076,-17264
-17068,-17235
-17038,-17186
-17042,-17159
-16995,-17093
-16977,-17087
-16971,-17058
-16978,-17052
-16956,-17012
-16939,-17032
-16952,-17011
-16972,-17029
-16958,-17017
-16975,-17044
-16953,-17018
-16956,-17054
-16978,-17034
-16981,-17069
-16971,-17037
-16963,-17060
-16979,-17067
-16983,-17102
-16989,-17078
-17015,-17104
-16989,-17081
-16982,-17113
-16998,-17098
-17008,-17124
-16994,-17102
-17029,-17120
-16988,-17092
-16985,-17131
-17005,-17114
-17013,-17152
-17004,-17119
-16995,-17147
-17016,-17144
-17025,-17168
-17013,-17141
-17040,-17165
-17021,-17141
-17016,-17178
-17024,-17168
-17034,-17202
-17021,-17181
-17053,-17206
-17030,-17196
-17024,-17221
-17040,-17211
-17054,-17260
-17045,-17218
-17076,-17253
-17048,-17219
-17047,-17276
-17054,-17254
-17081,-17290
-17058,-17257
-17055,-17283
-17062,-17277
-17079,-17305
-17062,-17283
-17093,-17311
-17062,-17275
-17042,-17276
-17047,-17238
-17041,-17222
-17008,-17157
-16987,-17126
-16982,-17107
-16979,-17100
-16962,-17065
-16981,-17068
-16945,-17034
-16941,-17072
-16963,-17057
-16980,-17089
-16960,-17060
-16951,-17078
-16965,-17084
-16975,-17113
-16975,-17092
-16995,-17120
-16970,-17090
-16976,-17136
-16991,-17125
-16999,-17170
-16986,-17135
-16980,-17146
-17004,-17161
-17010,-17185
-16993,-17160
-17019,-17172
-17001,-17150
-16987,-17180
-17001,-17171
-17011,-17193
-17006,-17173
-17029,-17200
-17002,-17173
-16997,-17215
-17021,-17201
-17029,-17243
-17013,-17210
-17014,-17216
-17025,-17229
-17041,-17275
-17032,-17244
-17056,-17277
-17035,-17248
-17030,-17284
-17041,-17284
-17060,-17317
-17046,-17290
-17072,-17326
-17053,-17284
-17040,-17328
-17060,-17316
-17076,-17345
-17062,-17326
-17047,-17352
-17070,-17342
-17077,-17372
-17071,-17345
-17096,-17373
-17073,-17345
-17074,-17394
-17077,-17381
-17108,-17411
-17089,-17384
-17076,-17413
-17095,-17406
-17102,-17419
-17092,-17373
-17086,-17365
-17054,-17310
-17039,-17292
-17027,-17249
-17028,-17254
-16998,-17190
-16981,-17195
-16988,-17175
-16982,-17195
-16981,-17179
-17009,-17199
-16978,-17163
-16978,-17212
-16984,-17198
-17005,-17214
-16996,-17191
-17000,-17221
-16979,-17192
-16995,-17231
-17007,-17228
-17023,-17264
-17003,-17230
-17030,-17256
-16995,-17231
-17003,-17264
-17012,-17252
-17028,-17273
-17004,-17235
-16995,-17254
-17009,-17244
-17020,-17263
-17011,-17241
-17028,-17257
-17005,-17230
-16997,-17270
-17018,-17258
-17025,-17293
-17016,-17260
-17011,-17283
-17009,-17277
-17032,-17312
-17028,-17289
-17050,-17322
-17030,-17295
-17022,-17335
-17039,-17313
-17053,-17352
-17041,-17334
-17063,-17353
-17042,-17324
-17044,-17359
-17055,-17355
-17068,-17390
-17050,-17354
-17083,-17378
-17050,-17357
-17047,-17409
-17067,-17403
-17092,-17445
-17076,-17409
-17065,-17436
-17069,-17423
-17091,-17429
-17065,-17383
-17072,-17363
-17036,-17317
-17009,-17294
-17020,-17252
-17003,-17255
-16983,-17203
-16999,-17218
-16961,-17163
-16957,-17195
-16965,-17187
-16985,-17219
-16971,-17172
-16954,-17204
-16969,-17190
-16986,-17210
-16969,-17192
-16991,-17220
-16958,-17181
-16959,-17230
-16987,-17212
-17000,-17258
-16973,-17219
-16984,-17236
-16985,-17233
-16993,-17259
-16980,-17234
-17004,-17245
-16978,-17209
-16977,-17240
-16980,-17219
-17003,-17236
-16976,-17212
-16970,-17227
-16983,-17223
-16990,-17254
-16994,-17226
-17007,-17253
-16986,-17227
-16984,-17258
-16996,-17263
-17008,-17288
-16993,-17260
-17040,-17301
-16999,-17262
-16996,-17308
-17013,-17291
-17033,-17321
-17013,-17292
-17038,-17327
-17016,-17301
-17009,-17346
-17025,-17323
-17046,-17366
-17028,-17325
-17024,-17346
-17033,-17343
-17043,-17374
-17034,-17349
-17061,-17382
-17025,-17340
-17024,-17386
-17050,-17367
-17069,-17407
-17047,-17371
-17032,-17396
-17048,-17397
-17062,-17411
-17054,-17387
-17074,-17419
-17033,-17366
-17020,-17372
-17025,-17336
-17016,-17316
-16992,-17257
-16950,-17217
-16963,-17187
-16948,-17181
-16936,-17141
-16951,-17137
-16922,-17105
-16918,-17129
-16918,-17117
-16938,-17134
-16921,-17110
-16957,-17139
-16908,-17094
-16921,-17137
-16919,-17122
-16938,-17153
-16922,-17126
-16918,-17152
-16931,-17141
-16944,-17169
-16937,-17145
-16966,-17173
-16936,-17144
-16930,-17173
-16931,-17174
-16956,-17189
-16940,-17148
-16959,-17173
-16927,-17133
-16930,-17183
-16940,-17168
-16956,-17195
-16941,-17172
-16928,-17193
-16951,-17183
-16959,-17209
-16948,-17189
-16980,-17212
-16947,-17197
-16945,-17222
-16959,-17219
-16981,-17245
-16971,-17227
-16990,-17262
-16972,-17224
-16965,-17266
-16974,-17251
-16996,-17281
-16972,-17261
-16965,-17281
-16987,-17271
-17001,-17296
-16989,-17277
-17020,-17298
-16992,-17277
-16987,-17303
-16994,-17294
-17007,-17323
-17002,-17301
-17021,-17328
-16999,-17287
-17001,-17331
-17000,-17318
-17026,-17351
-17003,-17313
-17007,-17331
-17018,-17334
-17018,-17374
-17017,-17342
-17042,-17359
-17011,-17350
-17009,-17366
-17015,-17337
-17017,-17342
-17003,-17288
-16997,-17268
-16948,-17200
-16941,-17186
-16925,-17139
-16927,-17135
-16906,-17088
-16882,-17091
-16895,-17077
-16907,-17094
-16889,-17057
-16915,-17086
-16880,-17047
-16885,-17094
-16898,-17070
-16913,-17099
-16892,-17057
-16884,-17090
-16892,-17079
-16909,-17104
-16904,-17085
-16922,-17107
-16903,-17091
-16892,-17111
-16914,-17097
-16921,-17126
-16906,-17082
-16893,-17096
-16904,-17090
-16906,-17114
-16899,-17087
-16915,-17106
-16897,-17079
-16888,-17099
-16901,-17087
-16915,-17110
-16904,-17098
-16927,-17121
-16900,-17102
-16902,-17128
-16911,-17114
-16934,-17154
-16917,-17124
-16911,-17138
-16916,-17148
-16937,-17172
-16930,-17144
-16946,-17173
-16929,-17144
-16922,-17192
-16937,-17159
-16957,-17181
-16926,-17169
-16923,-17187
-16933,-17182
-16954,-17214
-16943,-17186
-16963,-17207
-16931,-17182
-16940,-17214
-16943,-17208
-16956,-17240
-16942,-17206
-16937,-17237
-16948,-17225
-16963,-17256
-16958,-17231
-16984,-17270
-16961,-17226
-16952,-17258
-16957,-17242
-16967,-17233
-16950,-17184
-16950,-17163
-16908,-17092
-16872,-17082
-16874,-17038
-16879,-17032
-16848,-16975
-16828,-16977
-16842,-16956
-16845,-16986
-16833,-16953
-16863,-16967
-16831,-16957
-16844,-16997
-16844,-16984
-16881,-17000
-16854,-16965
-16842,-17008
-16859,-17003
-16872,-17036
-16858,-17017
-16888,-17044
-16860,-17018
-16857,-17056
-16885,-17040
-16896,-17077
-16872,-17030
-16877,-17051
-16876,-17040
-16880,-17062
-16874,-17028
-16905,-17050
-16883,-17020
-16869,-17058
-16871,-17045
-16896,-17071
-16883,-17050
-16908,-17076
-16881,-17049
-16877,-17079
-16897,-17073
-16912,-17120
-16892,-17076
-16894,-17098
-16901,-17100
-16907,-17125
-16906,-17118
-16928,-17134
-16916,-17108
-16907,-17143
-16921,-17129
-16934,-17160
-16921,-17142
